Date; Montly Sales ;Company;Customer Name
2025/11/21;3718;TFM;Blackbird Trading 405 (Pty) Ltd T/A Tecc Oil
2025/11/21;3913;TFM;Filteg Power Industries CC
2025/11/21;3950;TFM;Transformer Trading and Repairs CC
2025/11/21;4547;TFM;Tranquil Predictive Solutions CC
2025/11/21;5870;TFM;Henque 1579 (PTY) LTD T/A Switchgear
2025/11/21;13506;TFM;PNC Oil (Pty) Ltd
2025/11/21;21212;TFM;Electrical Substation Services
2025/11/21;77687;TFM;Bureau Veritas Gazelle (Pty) Ltd
2025/11/21;84885;TFM;Perfect Filtration (Pty) Ltd
2025/11/24;118;TFM;AMP Switchgear & Maintenance CC T/A AMP Transformers
2025/11/24;139;TFM;Jas Engineering CC
2025/11/24;400;TFM;Electrical Substation Services
2025/11/24;460;TFM;Acticell CC
2025/11/24;814;TFM;Matlakse
2025/11/24;1637;TFM;Filtration Management Solutions
2025/11/24;1668;TFM;Acticell CC
2025/11/24;1944;TFM;Perfect Filtration (Pty) Ltd
2025/11/24;2174;TFM;Marthinusen and Coutts
2025/11/24;2333;TFM;STP Project
2025/11/24;2858;TFM;Deltatech CC
2025/11/24;4911;TFM;OPM Industrial
2025/11/24;5003;TFM;Acticell CC
2025/11/24;5894;TFM;AM Transformer Services (Pty) Ltd
2025/11/24;6150;TFM;Bureau Veritas Gazelle (Pty) Ltd
2025/11/24;9741;TFM;Perfect Filtration (Pty) Ltd
2025/11/24;10606;TFM;Kamal Cisco
2025/11/24;14734;TFM;Advance Power Solutions
2025/11/24;52388;TFM;TMK Electrical
2025/11/25;125;TFM;Henque 1579 (PTY) LTD T/A Switchgear
2025/11/25;175;TFM;QP Electrical CC t/a Ngwenyama
2025/11/25;175;TFM;QP Electrical CC t/a Ngwenyama
2025/11/25;175;TFM;QP Electrical CC t/a Ngwenyama
2025/11/25;175;TFM;QP Electrical CC t/a Ngwenyama
2025/11/25;219;TFM;QP Electrical CC t/a Ngwenyama
2025/11/25;350;TFM;QP Electrical CC t/a Ngwenyama
2025/11/25;350;TFM;QP Electrical CC t/a Ngwenyama
2025/11/25;350;TFM;QP Electrical CC t/a Ngwenyama
2025/11/25;1050;TFM;QP Electrical CC t/a Ngwenyama
2025/11/25;1876;TFM;Nikham Rotating Equipment Monitoring (Pty) Ltd
2025/11/25;2173;TFM;Kens Contractors CC
2025/11/25;2592;TFM;ICU Electrical CC
2025/11/25;2664;TFM;Matlakse
2025/11/25;2947;TFM;AM Transformer Services (Pty) Ltd
2025/11/25;3274;TFM;FS Electrical
2025/11/25;3274;TFM;PF Projects
2025/11/25;6848;TFM;Henque 1579 (PTY) LTD T/A Switchgear
2025/11/25;9961;TFM;Acticell CC
2025/11/25;10093;TFM;Spiph Transformers (Pty) Ltd
2025/11/25;13044;TFM;Uheshe Inspections (Pty) Ltd
2025/11/25;13261;TFM;Sisu Trading (Pty) Ltd
2025/11/25;18663;TFM;Kaltron Electrical Engineering (Pty) Ltd
2025/11/26;81;TFM;Polyoak Packaging (Pty)Ltd
2025/11/26;122;TFM;Tilus Electronic Systems
2025/11/26;251;TFM;Advance Power Solutions
2025/11/26;437;TFM;SDG Technologies (Pty) Ltd
2025/11/26;651;TFM;Equinox Power Solutions (Pty) Ltd
2025/11/26;690;TFM;Jas Engineering CC
2025/11/26;915;TFM;Jay W Technical Services
2025/11/26;930;TFM;Deltatech CC
2025/11/26;1087;TFM;E-multi
2025/11/26;1628;TFM;FS Electrical
2025/11/26;1969;TFM;Rural Maintenance (Pty) Ltd
2025/11/26;2564;TFM;ElectroCam Projects (Pty) Ltd
2025/11/26;2930;TFM;PNC Oil (Pty) Ltd
2025/11/26;4695;TFM;Exone Oil Purification
2025/11/26;5861;TFM;Perfect Filtration (Pty) Ltd
2025/11/26;18663;TFM;Malaysian Switchgear Distributors (Pty) Ltd
2025/11/26;23255;TFM;Marc Transformers (Pty) Ltd
2025/11/26;61229;TFM;Kwena Laboratories
2025/11/27;251;TFM;Khangwe Intelligent Technology Solutions (Pty) Ltd
2025/11/27;251;TFM;Khangwe Intelligent Technology Solutions (Pty) Ltd
2025/11/27;525;TFM;QP Electrical CC t/a Ngwenyama
2025/11/27;1087;TFM;ICU Electrical CC
2025/11/27;1177;TFM;OPM Industrial
2025/11/27;1237;TFM;E-multi
2025/11/27;1797;TFM;Oil 4 Africa
2025/11/27;2916;TFM;DMX Electrical
2025/11/27;3274;TFM;Chemrotech
2025/11/27;3274;TFM;Ukwazi Engineering (Pty) Ltd
2025/11/27;8406;TFM;Anglo Oil Filtration (Pty) Ltd
2025/11/27;75308;TFM;TMK Electrical
2025/11/28;104;TFM;PNC Oil (Pty) Ltd
2025/11/28;104;TFM;PNC Oil (Pty) Ltd
2025/11/28;522;TFM;PNC Oil (Pty) Ltd
2025/11/28;1188;TFM;PNC Oil (Pty) Ltd
2025/11/28;1437;TFM;PNC Oil (Pty) Ltd
2025/11/28;1471;TFM;Tongaat Main Electrical
2025/11/28;1473;TFM;Sisu Trading (Pty) Ltd
2025/11/28;1949;TFM;RNK Construction
2025/11/28;2333;TFM;STP Project
2025/11/28;2456;TFM;PNC Oil (Pty) Ltd
2025/11/28;2456;TFM;PNC Oil (Pty) Ltd
2025/11/28;3851;TFM;Total Substation Services
2025/11/28;5861;TFM;Spiph Transformers (Pty) Ltd
2025/11/28;8988;TFM;Hydraulic Systems Engineering t/a Global Transformer Services
2025/11/28;9823;TFM;PF Projects
2025/11/28;14734;TFM;PNC Oil (Pty) Ltd
2025/11/28;14734;TFM;PNC Oil (Pty) Ltd
2025/11/28;23329;TFM;PNC Oil (Pty) Ltd
2025/11/28;38063;TFM;PNC Oil (Pty) Ltd
2025/11/28;59438;TFM;Spiph Transformers (Pty) Ltd
2025/11/28;67002;TFM;Kelvin Power (Pty) Ltd
2025/12/01;118;TFM;AMP Switchgear & Maintenance CC T/A AMP Transformers
2025/12/01;125;TFM;Advance Power Solutions
2025/12/01;355;TFM;Perfect Filtration (Pty) Ltd
2025/12/01;376;TFM;Khangwe Intelligent Technology Solutions (Pty) Ltd
2025/12/01;524;TFM;Matlakse
2025/12/01;2220;TFM;FST Technical Services CC
2025/12/01;2294;TFM;Eya Bantu Professional Services (Pty) Ltd
2025/12/01;34380;TFM;TMK Electrical
2025/12/02;1178;TFM;ElectroCam Projects (Pty) Ltd
2025/12/02;1310;TFM;QP Electrical CC t/a Ngwenyama
2025/12/02;1310;TFM;QP Electrical CC t/a Ngwenyama
2025/12/02;1310;TFM;QP Electrical CC t/a Ngwenyama
2025/12/02;1310;TFM;QP Electrical CC t/a Ngwenyama
2025/12/02;1310;TFM;QP Electrical CC t/a Ngwenyama
2025/12/02;1310;TFM;QP Electrical CC t/a Ngwenyama
2025/12/02;1392;TFM;Perfect Filtration (Pty) Ltd
2025/12/02;1555;TFM;Malaysian Switchgear Distributors (Pty) Ltd
2025/12/02;1637;TFM;VE Automation
2025/12/02;1656;TFM;Yellotec
2025/12/02;1769;TFM;AMP Switchgear & Maintenance CC T/A AMP Transformers
2025/12/02;2121;TFM;Electrical Substation Services
2025/12/02;2619;TFM;QP Electrical CC t/a Ngwenyama
2025/12/02;2619;TFM;QP Electrical CC t/a Ngwenyama
2025/12/02;5051;TFM;H.M. Transformer Service CC
2025/12/02;14734;TFM;H.M. Transformer Service CC
2025/12/02;42393;TFM;Octagon Power
2025/12/03;0;TFM;E-multi
2025/12/03;834;TFM;Acticell CC
2025/12/03;834;TFM;Acticell CC
2025/12/03;3274;TFM;FS Electrical
2025/12/03;4242;TFM;Electrical Substation Services
2025/12/03;9094;TFM;Cosmic Electrical CC
2025/12/03;12341;TFM;Isivuvu Technical Solutions
2025/12/03;55679;TFM;Protection Engineers Unlimlited
2025/12/03;64132;TFM;Octagon Power
2025/12/04;509;TFM;Synkhem
2025/12/04;1021;TFM;FST Technical Services CC
2025/12/04;1094;TFM;Novas Lubricants (Pty) Ltd
2025/12/04;1299;TFM;STP Project
2025/12/04;1472;TFM;Marthinusen and Coutts
2025/12/04;1575;TFM;Eya Bantu Professional Services (Pty) Ltd
2025/12/04;1637;TFM;MDS Group
2025/12/04;1932;TFM;Eya Bantu Professional Services (Pty) Ltd
2025/12/04;2582;TFM;Eya Bantu Professional Services (Pty) Ltd
2025/12/04;2930;TFM;PNC Oil (Pty) Ltd
2025/12/04;2930;TFM;PNC Oil (Pty) Ltd
2025/12/04;6496;TFM;Isivuvu Technical Solutions
2025/12/04;11527;TFM;Blackbird Trading 405 (Pty) Ltd T/A Tecc Oil
2025/12/04;14734;TFM;Hydraulic Systems Engineering t/a Global Transformer Services
2025/12/05;418;TFM;ICU Electrical CC
2025/12/05;835;TFM;DMX Electrical
2025/12/05;875;TFM;Jas Engineering CC
2025/12/05;1106;TFM;Reliable Transformers
2025/12/05;1228;TFM;PNC Oil (Pty) Ltd
2025/12/05;4911;TFM;OPM Industrial
2025/12/05;24465;TFM;FCR MOZ LDA
2025/12/08;577;TFM;Mathope Holdings
2025/12/08;591;TFM;Electrical Substation Services
2025/12/08;656;TFM;Viking Oil Solutions (Pty) Ltd
2025/12/08;656;TFM;TMK Electrical
2025/12/08;1087;TFM;Avec Transformer Services (Pty) Ltd
2025/12/08;1473;TFM;AM Transformer Services (Pty) Ltd
2025/12/08;1949;TFM;Isivuvu Technical Solutions
2025/12/08;2264;TFM;Khangwe Intelligent Technology Solutions (Pty) Ltd
2025/12/08;3248;TFM;Brenique Electrical
2025/12/08;3662;TFM;Bureau Veritas Gazelle (Pty) Ltd
2025/12/08;3929;TFM;QP Electrical CC t/a Ngwenyama
2025/12/08;5202;TFM;Spiph Transformers (Pty) Ltd
2025/12/08;7795;TFM;Isivuvu Technical Solutions
2025/12/08;9783;TFM;Henque 1579 (PTY) LTD T/A Switchgear
2025/12/08;10314;TFM;Sisu Trading (Pty) Ltd
2025/12/08;11322;TFM;PMT Condition Monitoring
2025/12/08;11913;TFM;Spiph Transformers (Pty) Ltd
2025/12/08;13261;TFM;Advance Power Solutions
2025/12/08;13386;TFM;Sisu Trading (Pty) Ltd
2025/12/08;15270;TFM;Sxuza Contractors cc
2025/12/08;16970;TFM;Mikarie CC T/A Transformer Solutions
2025/12/08;58697;TFM;Octagon Power
2025/12/09;251;TFM;Khangwe Intelligent Technology Solutions (Pty) Ltd
2025/12/09;519;TFM;Advance Power Solutions
2025/12/09;583;TFM;Khangwe Intelligent Technology Solutions (Pty) Ltd
2025/12/09;585;TFM;Henque 1579 (PTY) LTD T/A Switchgear
2025/12/09;1555;TFM;Malaysian Switchgear Distributors (Pty) Ltd
2025/12/09;1983;TFM;Perfect Filtration (Pty) Ltd
2025/12/09;2903;TFM;Exone Oil Purification
2025/12/09;3111;TFM;Malaysian Switchgear Distributors (Pty) Ltd
2025/12/09;3209;TFM;Transformer Tech Repair
2025/12/09;3274;TFM;FS Electrical
2025/12/09;3274;TFM;Kens Contractors CC
2025/12/09;6549;TFM;Jas Engineering CC
2025/12/09;7145;TFM;Tranquil Predictive Solutions CC
2025/12/09;11089;TFM;AM Transformer Services (Pty) Ltd
2025/12/10;139;TFM;Elwin Transformers & Switchgear
2025/12/10;219;TFM;Semeg
2025/12/10;407;TFM;Octagon Power
2025/12/10;557;TFM;Transformer Trading and Repairs CC
2025/12/10;650;TFM;ACDC Eswatini T/A MANS Engineering
2025/12/10;1021;TFM;E-multi
2025/12/10;1167;TFM;STP Project
2025/12/10;1299;TFM;OPM Industrial
2025/12/10;1312;TFM;Elwin Transformers & Switchgear
2025/12/10;1969;TFM;WL Engineering
2025/12/10;3340;TFM;Blackbird Trading 405 (Pty) Ltd T/A Tecc Oil
2025/12/10;3897;TFM;Jas Engineering CC
2025/12/10;5261;TFM;Mikarie CC T/A Transformer Solutions
2025/12/10;5714;TFM;Transformer Tech Repair
2025/12/10;7076;TFM;Perfect Filtration (Pty) Ltd
2025/12/10;10870;TFM;Wimann Electrical
2025/12/10;22766;TFM;Deltatech CC
2025/12/10;47133;TFM;Butie Engineering Services
2025/12/11;376;TFM;Khangwe Intelligent Technology Solutions (Pty) Ltd
2025/12/11;428;TFM;DMX Electrical
2025/12/11;626;TFM;Khangwe Intelligent Technology Solutions (Pty) Ltd
2025/12/11;1061;TFM;Electrical Substation Services
2025/12/11;2174;TFM;Ukwazi Engineering (Pty) Ltd
2025/12/11;3274;TFM;Quality Proof Electrical CC
2025/12/11;4911;TFM;Quality Proof Electrical CC
2025/12/11;5861;TFM;PNC Oil (Pty) Ltd
2025/12/11;10393;TFM;Isivuvu Technical Solutions
2025/12/11;15594;TFM;Hydraulic Systems Engineering t/a Global Transformer Services
2025/12/12;1637;TFM;E-multi
2025/12/12;1637;TFM;Zufi Engineering (Pty) Ltd
2025/12/12;2501;TFM;Acticell CC
2025/12/12;4169;TFM;Acticell CC
2025/12/12;4454;TFM;Jay W Technical Services
2025/12/12;12672;TFM;Marc Transformers (Pty) Ltd
2025/12/12;61229;TFM;Kwena Laboratories
2025/12/15;125;TFM;Khangwe Intelligent Technology Solutions (Pty) Ltd
2025/12/15;1047;TFM;Matlakse
2025/12/15;1746;TFM;Jas Engineering CC
2025/12/15;4014;TFM;Sxuza Contractors cc
2025/12/15;47149;TFM;SWE Repco (Pty) Ltd
2025/12/17;118;TFM;AMP Switchgear & Maintenance CC T/A AMP Transformers
2025/12/17;175;TFM;QP Electrical CC t/a Ngwenyama
2025/12/17;376;TFM;Advance Power Solutions
2025/12/17;501;TFM;Henque 1579 (PTY) LTD T/A Switchgear
2025/12/17;717;TFM;Anglo Oil Filtration (Pty) Ltd
2025/12/17;875;TFM;Novas Lubricants (Pty) Ltd
2025/12/17;875;TFM;Vally De Souza Electrical CC
2025/12/17;1248;TFM;Hydraulic Systems Engineering t/a Global Transformer Services
2025/12/17;1312;TFM;Novas Lubricants (Pty) Ltd
2025/12/17;1555;TFM;Malaysian Switchgear Distributors (Pty) Ltd
2025/12/17;2174;TFM;ICU Electrical CC
2025/12/17;2619;TFM;QP Electrical CC t/a Ngwenyama
2025/12/17;2619;TFM;QP Electrical CC t/a Ngwenyama
2025/12/17;2619;TFM;QP Electrical CC t/a Ngwenyama
2025/12/17;2930;TFM;Malaysian Switchgear Distributors (Pty) Ltd
2025/12/17;3261;TFM;Hydraulic Systems Engineering t/a Global Transformer Services
2025/12/17;3800;TFM;Butie Engineering Services
2025/12/17;4348;TFM;Octagon Power
2025/12/17;4420;TFM;AM Transformer Services (Pty) Ltd
2025/12/17;4547;TFM;Cosmic Electrical CC
2025/12/17;5040;TFM;Transformer Tech Repair
2025/12/17;5870;TFM;Henque 1579 (PTY) LTD T/A Switchgear
2025/12/17;8968;TFM;Hydraulic Systems Engineering t/a Global Transformer Services
2025/12/17;9094;TFM;Isivuvu Technical Solutions
2025/12/17;15553;TFM;Malaysian Switchgear Distributors (Pty) Ltd
2025/12/17;17026;TFM;QP Electrical CC t/a Ngwenyama
2025/12/17;49769;TFM;QP Electrical CC t/a Ngwenyama
2025/12/17;159784;TFM;QP Electrical CC t/a Ngwenyama
2025/12/17;191162;TFM;Hydraulic Systems Engineering t/a Global Transformer Services
2025/12/19;175;TFM;QP Electrical CC t/a Ngwenyama
2025/12/19;175;TFM;QP Electrical CC t/a Ngwenyama
2025/12/19;175;TFM;QP Electrical CC t/a Ngwenyama
2025/12/19;175;TFM;QP Electrical CC t/a Ngwenyama
2025/12/19;350;TFM;QP Electrical CC t/a Ngwenyama
2025/12/19;350;TFM;QP Electrical CC t/a Ngwenyama
2025/12/19;350;TFM;QP Electrical CC t/a Ngwenyama
2025/12/19;525;TFM;QP Electrical CC t/a Ngwenyama
2025/12/19;541;TFM;Perfect Filtration (Pty) Ltd
2025/12/19;700;TFM;QP Electrical CC t/a Ngwenyama
2025/12/19;1087;TFM;Roshqott (Pty) Ltd
2025/12/19;1310;TFM;QP Electrical CC t/a Ngwenyama
2025/12/19;1312;TFM;Jas Engineering CC
2025/12/19;1628;TFM;Perfect Filtration (Pty) Ltd
2025/12/19;1637;TFM;Ukwazi Engineering (Pty) Ltd
2025/12/19;2174;TFM;Ukwazi Engineering (Pty) Ltd
2025/12/19;2619;TFM;QP Electrical CC t/a Ngwenyama
2025/12/19;2619;TFM;QP Electrical CC t/a Ngwenyama
2025/12/19;3274;TFM;Jas Engineering CC
2025/12/19;4547;TFM;Tranquil Predictive Solutions CC
2025/12/19;7858;TFM;QP Electrical CC t/a Ngwenyama
2025/12/19;17681;TFM;Y2K Inspections (Pty) Ltd
2025/12/22;139;TFM;Elwin Transformers & Switchgear
2025/12/22;458;TFM;Khangwe Intelligent Technology Solutions (Pty) Ltd
2025/12/22;696;TFM;Xpedite Power (Pty) Ltd
2025/12/22;834;TFM;Acticell CC
2025/12/22;834;TFM;Khangwe Intelligent Technology Solutions (Pty) Ltd
2025/12/22;932;TFM;Exone Oil Purification
2025/12/22;1151;TFM;Kens Contractors CC
2025/12/22;1226;TFM;Avec Transformer Services (Pty) Ltd
2025/12/22;1949;TFM;Total Substation Services
2025/12/22;3274;TFM;ICU Electrical CC
2025/12/22;4911;TFM;FS Electrical
2025/12/22;5099;TFM;DGN Manufacturing
2025/12/22;6221;TFM;Malaysian Switchgear Distributors (Pty) Ltd
2025/12/22;8623;TFM;Quality Proof Electrical CC
2025/12/22;24557;TFM;BioTherm Operations and Maintenance (Pty) Ltd
2025/12/22;40928;TFM;BioTherm Operations and Maintenance (Pty) Ltd
2025/12/23;118;TFM;AMP Switchgear & Maintenance CC T/A AMP Transformers
2025/12/23;118;TFM;Perfect Filtration (Pty) Ltd
2025/12/23;125;TFM;Henque 1579 (PTY) LTD T/A Switchgear
2025/12/23;125;TFM;Henque 1579 (PTY) LTD T/A Switchgear
2025/12/23;251;TFM;Henque 1579 (PTY) LTD T/A Switchgear
2025/12/23;278;TFM;ICU Electrical CC
2025/12/23;355;TFM;AMP Switchgear & Maintenance CC T/A AMP Transformers
2025/12/23;376;TFM;AM Transformer Services (Pty) Ltd
2025/12/23;444;TFM;Powercinc
2025/12/23;501;TFM;AM Transformer Services (Pty) Ltd
2025/12/23;519;TFM;Eya Bantu Professional Services (Pty) Ltd
2025/12/23;696;TFM;Malibongwe Transformers
2025/12/23;835;TFM;DMX Electrical
2025/12/23;931;TFM;Advance Power Solutions
2025/12/23;1167;TFM;STP Project
2025/12/23;1555;TFM;Malaysian Switchgear Distributors (Pty) Ltd
2025/12/23;1763;TFM;Malaysian Switchgear Distributors (Pty) Ltd
2025/12/23;2333;TFM;DMX Electrical
2025/12/23;2564;TFM;PMT Condition Monitoring
2025/12/23;2890;TFM;H.M. Transformer Service CC
2025/12/23;3132;TFM;Spiph Transformers (Pty) Ltd
2025/12/23;4123;TFM;Deltatech CC
2025/12/23;5419;TFM;Eya Bantu Professional Services (Pty) Ltd
2025/12/23;5846;TFM;Lone Africa Limited
2025/12/23;6329;TFM;Sisu Trading (Pty) Ltd
2025/12/23;6661;TFM;Savanna Engineering
2025/12/23;9332;TFM;Malaysian Switchgear Distributors (Pty) Ltd
2025/12/23;15553;TFM;Malaysian Switchgear Distributors (Pty) Ltd
2025/12/23;18008;TFM;CEC Services
2025/12/23;23089;TFM;AM Transformer Services (Pty) Ltd
2025/12/23;37392;TFM;QP Electrical CC t/a Ngwenyama
2025/12/24;104;TFM;PNC Oil (Pty) Ltd
2025/12/24;104;TFM;PNC Oil (Pty) Ltd
2025/12/24;104;TFM;PNC Oil (Pty) Ltd
2025/12/24;209;TFM;PNC Oil (Pty) Ltd
2025/12/24;209;TFM;PNC Oil (Pty) Ltd
2025/12/24;437;TFM;PNC Oil (Pty) Ltd
2025/12/24;626;TFM;PNC Oil (Pty) Ltd
2025/12/24;646;TFM;PNC Oil (Pty) Ltd
2025/12/24;959;TFM;PNC Oil (Pty) Ltd
2025/12/24;1193;TFM;PNC Oil (Pty) Ltd
2025/12/24;1228;TFM;PNC Oil (Pty) Ltd
2025/12/24;1228;TFM;PNC Oil (Pty) Ltd
2025/12/24;1228;TFM;PNC Oil (Pty) Ltd
2025/12/24;1228;TFM;PNC Oil (Pty) Ltd
2025/12/24;1228;TFM;PNC Oil (Pty) Ltd
2025/12/24;1228;TFM;PNC Oil (Pty) Ltd
2025/12/24;2456;TFM;PNC Oil (Pty) Ltd
2025/12/24;2456;TFM;PNC Oil (Pty) Ltd
2025/12/24;3684;TFM;PNC Oil (Pty) Ltd
2025/12/24;3684;TFM;PNC Oil (Pty) Ltd
2025/12/24;4911;TFM;PNC Oil (Pty) Ltd
2025/12/24;4911;TFM;PNC Oil (Pty) Ltd
2025/12/24;15962;TFM;PNC Oil (Pty) Ltd
2025/12/24;41747;TFM;PNC Oil (Pty) Ltd
2025/12/27;104;TFM;PNC Oil (Pty) Ltd
2025/12/27;104;TFM;PNC Oil (Pty) Ltd
2025/12/27;104;TFM;PNC Oil (Pty) Ltd
2025/12/27;313;TFM;PNC Oil (Pty) Ltd
2025/12/27;376;TFM;Henque 1579 (PTY) LTD T/A Switchgear
2025/12/27;752;TFM;Henque 1579 (PTY) LTD T/A Switchgear
2025/12/27;1167;TFM;STP Project
2025/12/27;1228;TFM;PNC Oil (Pty) Ltd
2025/12/27;1228;TFM;PNC Oil (Pty) Ltd
2025/12/27;1299;TFM;Isivuvu Technical Solutions
2025/12/27;3274;TFM;Gakennoshi Power Projects
2025/12/27;4673;TFM;PNC Oil (Pty) Ltd
2025/12/27;5196;TFM;Isivuvu Technical Solutions
2025/12/28;251;TFM;Khangwe Intelligent Technology Solutions (Pty) Ltd
2025/12/28;1417;TFM;Hydraulic Systems Engineering t/a Global Transformer Services
2025/12/28;1637;TFM;OPM Industrial
2025/12/28;1790;TFM;Bureau Veritas Gazelle (Pty) Ltd
2025/12/28;15263;TFM;Actom (Pty) Ltd T/A LH Marthinusen - Durban
2025/12/28;27504;TFM;QP Electrical CC t/a Ngwenyama
2025/12/31;7795;TFM;Regoh Engineering and Supplies
2026/01/05;18008;TFM;Butie Engineering Services
2026/01/07;407;TFM;FFSR Electrical Solution
2026/01/07;626;TFM;Henque 1579 (PTY) LTD T/A Switchgear
2026/01/07;626;TFM;Henque 1579 (PTY) LTD T/A Switchgear
2026/01/07;1087;TFM;Bangwanati Engineering
2026/01/07;1312;TFM;WL Engineering
2026/01/07;1378;TFM;Mikarie CC T/A Transformer Solutions
2026/01/07;2039;TFM;EHL Engineering Services
2026/01/07;2088;TFM;FFSR Electrical Solution
2026/01/07;4420;TFM;Henque 1579 (PTY) LTD T/A Switchgear
2026/01/07;8186;TFM;Chemrotech
2026/01/08;278;TFM;Jay W Technical Services
2026/01/08;12642;TFM;Blackbird Trading 405 (Pty) Ltd T/A Tecc Oil
2026/01/09;2399;TFM;EHL Engineering Services
2026/01/09;2930;TFM;EHL Engineering Services
2026/01/09;5435;TFM;ICU Electrical CC
2026/01/09;5861;TFM;PNC Oil (Pty) Ltd
2026/01/12;175;TFM;QP Electrical CC t/a Ngwenyama
2026/01/12;175;TFM;QP Electrical CC t/a Ngwenyama
2026/01/12;175;TFM;QP Electrical CC t/a Ngwenyama
2026/01/12;175;TFM;QP Electrical CC t/a Ngwenyama
2026/01/12;175;TFM;QP Electrical CC t/a Ngwenyama
2026/01/12;175;TFM;QP Electrical CC t/a Ngwenyama
2026/01/12;175;TFM;QP Electrical CC t/a Ngwenyama
2026/01/12;175;TFM;QP Electrical CC t/a Ngwenyama
2026/01/12;175;TFM;QP Electrical CC t/a Ngwenyama
2026/01/12;175;TFM;QP Electrical CC t/a Ngwenyama
2026/01/12;175;TFM;QP Electrical CC t/a Ngwenyama
2026/01/12;175;TFM;QP Electrical CC t/a Ngwenyama
2026/01/12;350;TFM;QP Electrical CC t/a Ngwenyama
2026/01/12;350;TFM;QP Electrical CC t/a Ngwenyama
2026/01/12;350;TFM;QP Electrical CC t/a Ngwenyama
2026/01/12;525;TFM;QP Electrical CC t/a Ngwenyama
2026/01/12;525;TFM;QP Electrical CC t/a Ngwenyama
2026/01/12;700;TFM;QP Electrical CC t/a Ngwenyama
2026/01/12;1038;TFM;Eya Bantu Professional Services (Pty) Ltd
2026/01/12;1050;TFM;QP Electrical CC t/a Ngwenyama
2026/01/12;1050;TFM;QP Electrical CC t/a Ngwenyama
2026/01/12;1158;TFM;Acticell CC
2026/01/12;1225;TFM;QP Electrical CC t/a Ngwenyama
2026/01/12;1575;TFM;QP Electrical CC t/a Ngwenyama
2026/01/12;1750;TFM;QP Electrical CC t/a Ngwenyama
2026/01/12;1957;TFM;Henque 1579 (PTY) LTD T/A Switchgear
2026/01/12;2004;TFM;Spiph Transformers (Pty) Ltd
2026/01/12;2357;TFM;Polyoak Packaging (Pty)Ltd
2026/01/12;2619;TFM;QP Electrical CC t/a Ngwenyama
2026/01/12;2887;TFM;Eya Bantu Professional Services (Pty) Ltd
2026/01/12;3028;TFM;Advance Power Solutions
2026/01/12;4911;TFM;Electrical Refined Solutions
2026/01/12;7225;TFM;Eya Bantu Professional Services (Pty) Ltd
2026/01/12;9168;TFM;QP Electrical CC t/a Ngwenyama
2026/01/13;139;TFM;Kamal Cisco Cape Town
2026/01/13;285;TFM;OPM Industrial
2026/01/13;626;TFM;Henque 1579 (PTY) LTD T/A Switchgear
2026/01/13;835;TFM;ICU Electrical CC
2026/01/13;1011;TFM;Kens Contractors CC
2026/01/13;1087;TFM;Canyon Springs Investments 49 PTY Ltd t/a Heriek High Voltage
2026/01/13;1106;TFM;Reliable Transformers
2026/01/13;1879;TFM;Advance Power Solutions
2026/01/13;2313;TFM;Avec Transformer Services (Pty) Ltd
2026/01/13;7415;TFM;Sisu Trading (Pty) Ltd
2026/01/15;278;TFM;Total Substation Services
2026/01/15;650;TFM;KF Electrical Services
2026/01/15;710;TFM;AMP Switchgear & Maintenance CC T/A AMP Transformers
2026/01/15;875;TFM;Jas Engineering CC
2026/01/15;875;TFM;Novas Lubricants (Pty) Ltd
2026/01/15;1181;TFM;Advance Power Solutions
2026/01/15;1312;TFM;Jas Engineering CC
2026/01/15;1828;TFM;Jas Engineering CC
2026/01/15;5870;TFM;Henque 1579 (PTY) LTD T/A Switchgear
2026/01/15;6364;TFM;Electrical Substation Services
2026/01/15;6443;TFM;Anglo Oil Filtration (Pty) Ltd
2026/01/15;11811;TFM;Advance Power Solutions
2026/01/15;18293;TFM;Deltatech CC
2026/01/15;18892;TFM;Perfect Filtration (Pty) Ltd
2026/01/16;835;TFM;FFSR Electrical Solution
2026/01/16;1365;TFM;ICU Electrical CC
2026/01/16;1637;TFM;QJ Inspection and Consulting Services (Pty) Ltd
2026/01/16;2220;TFM;Deltatech CC
